base_municipality,detected_category,depth,title,url,source_page_title,source_page_url,error,score,display_rank,category_label
台東区,hazard,2,マニュアル・マップ等,https://www.city.taito.lg.jp/bosai/suigaibousai/map/index.html,,https://www.city.taito.lg.jp/bosai/index.html,,11,参考,ハザード・災害リスク
台東区,hazard,2,マニュアル・マップ等,https://www.city.taito.lg.jp/bosai/taisaku/map/index.html,,https://www.city.taito.lg.jp/bosai/index.html,,11,参考,ハザード・災害リスク
台東区,road,2,道路の管理,https://www.city.taito.lg.jp/kenchiku/doro2/doro/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,道路工事,https://www.city.taito.lg.jp/kenchiku/doro2/doroijihoshu/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,標準構造図集,https://www.city.taito.lg.jp/kenchiku/doro2/hyoujunkouzouzu/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,道路,https://www.city.taito.lg.jp/kenchiku/doro2/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,道路に関する計画,https://www.city.taito.lg.jp/kenchiku/doro2/keikaku/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,無電柱化の推進,https://www.city.taito.lg.jp/kenchiku/doro2/mudentyuu/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
台東区,road,2,道路のみどり,https://www.city.taito.lg.jp/kenchiku/hanamidori/doronomidori/index.html,,https://www.city.taito.lg.jp/kenchiku/index.html,,23,関連確認,道路・接道確認
品川区,building_guidance,2,491_ 指定道路図（建築基準法上の道路種別）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000016085.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,83,優先確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 建築基準法等の取扱いについて,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20190417140152.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,63,優先確認,建築指導・建築確認
品川区,building_guidance,2,1_ 建築確認に関わるご相談の留意点について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20180517153834.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,33,関連確認,建築指導・建築確認
品川区,building_guidance,2,281_ 建築確認申請前に行っていただく主な手続,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000001483.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,33,関連確認,建築指導・建築確認
品川区,building_guidance,2,531_ マンション支援,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20200330205827.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,531_ 【令和7年度より更新届出が始まります】マンション管理状況の届出をお願いします,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20200608133116.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,461_ 【よくある質問】住宅用家屋証明Ｑ&Ａ,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20211126152907.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 住居表示実施証明書について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20220311192824.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,529_ マンション管理計画認定制度（令和5年4月1日開始）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20230323180819.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,530_ マンション管理計画認定マンション一覧,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20230921160132.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 旅館業への用途変更について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20240322160018.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 越境した木の枝の切取りルールの改正について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20250902093556.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 品川区の居住支援について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20251022111445.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,371_ 新築・増改築時の住居表示の届け出について　※同一敷地内での建替も届け出が必要,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000001163.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,431_ 東京都地域住宅計画,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000003358.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,441_ 長期優良住宅について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000008314.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,71_ 建築課で発行する各種証明書の郵送請求について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000008543.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,451_ 住宅用家屋証明,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000008795.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,501_ 平成23年度品川区住宅市場動向基礎調査報告書,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000016868.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,131_ 低炭素建築物関係,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000020165.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,541_ 品川区の空き家対策,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000025056.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,541_ 住宅確保要配慮者入居促進事業,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg00002511.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,362_ 特定建築基準適合判定資格者（ルート2建築主事）の設置について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000025423.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,581_ 空き家および低未利用土地等に関する税制措置,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000029857.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,1_ コンクリートブロック塀等安全化支援について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000031082.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,621_ 半地下家屋や地下室では浸水被害に注意,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000031278.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,631_ 建築物省エネ法に基づく適合性判定,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000031369.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,651_ 平成28年度品川区分譲マンション実態調査報告書,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000031529.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,スマホ表示,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html#,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,PAGE TOPへ,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html#contents,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,本文へ移動します。,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html#jump,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,591_ がけ擁壁安全化支援,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kankyo-kenchiku-gakeyouheki/index.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,401_ 高齢者の住宅,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kankyo-kenchiku-koureisya/index.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,381_ 区営・区民住宅など公的住宅,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kankyo-kenchiku-koutekizyutaku/index.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,61_ 建築のてびき,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kankyo-kenchiku-tebiki/index.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 建築計画概要書・台帳記載事項証明の閲覧・交付について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kisaizikousyoumei.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,品川区居住支援協議会の開催状況,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/kyojushien/20240227161843.html,環境 まちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,2,1181_ 建築紛争の予防と調整等（中高層建築物の建築、解体工事、建築審査会、調停委員会）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-hunnsouyobou/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,建築指導・建築確認
品川区,building_guidance,1,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,公式トップ,https://www.city.shinagawa.tokyo.jp/,,20,関連確認,建築指導・建築確認
品川区,building_guidance,2,9999_ 昇降機改修の手続きについて,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20190110140637.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,13,参考,建築指導・建築確認
品川区,building_guidance,2,471_ 住宅相談会の開催,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20200330210811.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,13,参考,建築指導・建築確認
品川区,building_guidance,2,531_ マンション管理計画認定申請のアドバイザー派遣,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/20231226091207.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,13,参考,建築指導・建築確認
品川区,building_guidance,2,51_ 地区計画の認定申請について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000000263.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,13,参考,建築指導・建築確認
品川区,building_guidance,2,361_ 新築・増改築等のときは確認申請を,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000001162.html,建築・住宅関連,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/index.html,,13,参考,建築指導・建築確認
品川区,district_plan,2,9999_ 戸越六丁目地区地区計画について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20210219092120.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,9999_ 西品川二・三丁目地区地区計画について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20251014165418.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,9999_ 小山台一丁目地区防災街区整備地区計画について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20251111103608.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,1221_ 地域地区・地区計画等,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000019087.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,1141_ 品川区景観計画について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-keikankeikaku/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,11_ 都市計画,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/toshikeikaku/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,43,優先確認,都市計画・用途地域
品川区,district_plan,2,9999_ しながわのまちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20210128141435.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,コミュニティバス「しなバス」,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20211220205530.html,環境 まちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 事業予定地の土地の有償譲渡の届出について（小山三丁目第1地区、小山三丁目第2地区）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20220629160811.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1231_ 品川区自転車活用推進計画について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20221208211137.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 大井・西大井地区防災まちづくりについて,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20231128094516.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,11_ 宅地造成及び特定盛土等規制法（盛土規制法）に基づく宅地造成等工事許可など,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20240227150703.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 市街地再開発事業の状況,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20250204142521.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 事業予定地の土地の有償譲渡の届出について（戸越公園駅北地区第一種市街地再開発事業）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20250204161422.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 「東京における都市計画道路の整備方針（仮称） 中間のまとめ」の公表について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20250723110434.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1222_ 土地区画整理事業、市街地再開発事業、防災街区整備事業,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20250728160642.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 「東京における都市計画道路の整備方針（案）」の公表について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20251216143714.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,9999_ 戸越六丁目18･20番東地区防災街区整備事業組合設立認可に係る事業計画の縦覧について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/20260424164817.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,羽田空港の機能強化について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/haneda/hpg000023398.html,環境 まちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,51_ 羽田空港の新飛行経路について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/haneda/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1081_ あなたの土地は地球のどこにありますか,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000001155.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1091_ 環境の届け出,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000001330.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1161_ 区役所第二駐車場内で、遮熱塗装工事による路面の温度低減効果を確認しました,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000012547.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1171_ 東海道貨物支線貨客併用化,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000015256.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1201_ 沿道の整備事業のご案内,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000017297.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1231_ 品川区地域交通検討会（令和2年に「品川区地域公共交通会議」に移行）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000021818.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1231_ 品川区地域公共交通会議,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000021819.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1361_ 「東京における都市計画道路の整備方針」について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/hpg000027802.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,スマホ表示,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html#,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,PAGE TOPへ,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html#contents,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,本文へ移動します。,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html#jump,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1181_ 建築紛争の予防と調整等（中高層建築物の建築、解体工事、建築審査会、調停委員会）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-hunnsouyobou/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1111_ 都市計画法に基づく開発許可、土砂災害防止法に基づく特定開発許可,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-kaihatsukyoka/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1371_ 特定整備路線沿道の都市計画変更について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-keikakuhenkou/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,20_ 品川区まちづくりマスタープラン,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-masterplan/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,令和7年　大井町駅前中央通り社会実験,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-project/202510251114.html,環境 まちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1071_ プロジェクト,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-project/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,不燃化特区支援制度の事業延伸について,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-shien/20210114142924.html,環境 まちづくり,https://www.city.shinagawa.tokyo.jp/PC/kankyo/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1051_ まちづくりの支援,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-shien/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1061_ 市街地整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-shigaichi/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1191_ 開発環境指導要綱関係（宅地の区画割、中高層建築物、ワンルーム建築物、葬祭場等）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-sidouyoukou/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
品川区,district_plan,2,1101_ まちづくりの届け出,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/kankyo-toshiseibi-todokede/index.html,都市整備,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-toshiseibi/index.html,,23,関連確認,都市計画・用途地域
