prefecture,municipality,category,subcategory,title,url,source_level,required_status,memo,display_scope,priority
東京都,荒川区,district_plan,都市計画情報,指定道路情報（建築基準法の道路種別）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/tochidouro/siteidouro.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,30
東京都,荒川区,district_plan,都市計画情報,都市計画,https://www.city.arakawa.tokyo.jp/machizukuridoboku/machizukuri/toshikeikaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,30
東京都,荒川区,hazard,ハザード,荒川区土砂災害ハザードマップ,https://www.city.arakawa.tokyo.jp/a013/bousai/suigainisonaete/dosya-map.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
東京都,荒川区,hazard,ハザード,荒川区水害ハザードマップ,https://www.city.arakawa.tokyo.jp/a013/bousai/suigainisonaete/suigaimap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
東京都,荒川区,road,道路関連,指定道路情報（建築基準法の道路種別）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/tochidouro/siteidouro.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,10
東京都,荒川区,road,道路関連,位置指定道路（建築基準法第42条第1項第五号）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/kenchikukaihatsu/ichishitei.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,10
東京都,葛飾区,district_plan,都市計画情報,葛飾区都市計画図［用途地域等］の公開,https://www.city.katsushika.lg.jp/planning/1030239/1003611/1003704.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,葛飾区,district_plan,都市計画情報,用途地域・都市計画,https://www.city.katsushika.lg.jp/planning/1030239/1003611/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,豊島区,building_guidance,建築確認,建築,https://www.city.toshima.lg.jp/machizukuri/sumai/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,30
東京都,豊島区,district_plan,都市計画情報,都市計画に関すること（都市計画図・用途地域の照会等）,https://www.city.toshima.lg.jp/machizukuri/toshikekaku/toshikekaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,豊島区,district_plan,都市計画情報,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazardmap.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,豊島区,district_plan,都市計画情報,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,豊島区,hazard,ハザード,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazardmap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
東京都,豊島区,hazard,ハザード,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
東京都,足立区,building_guidance,建築確認,建築物の許可・検査・確認,https://www.city.adachi.tokyo.jp/machi/kenchikubutsu/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,30
東京都,足立区,district_plan,都市計画情報,都市計画情報の提供について,https://www.city.adachi.tokyo.jp/toshi/machi/toshi/zu.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,足立区,district_plan,都市計画情報,都市計画情報,https://www.city.adachi.tokyo.jp/machi/toshi/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,10
東京都,足立区,hazard,ハザード,足立区洪水・内水・高潮ハザードマップ（電子ブック版,https://www.city.adachi.tokyo.jp/miryoku/hon/ebook.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
東京都,足立区,hazard,ハザード,洪水ハザードマップ,https://www.city.adachi.tokyo.jp/kikaku/bosai/bosai/hazard-map-k.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,10
