prefecture,municipality,category,subcategory,title,url,source_level,required_status,memo,display_scope,priority
東京都,品川区,road,道路関連,491_ 指定道路図（建築基準法上の道路種別）,https://www.city.shinagawa.tokyo.jp/PC/kankyo/kankyo-kenchiku/hpg000016085.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,墨田区,building_guidance,建築確認,指定道路図（建築基準法上の道路種別）及び道路位置指定申請図（5号道路の指定図）の閲覧について,https://www.city.sumida.lg.jp/matizukuri/douro/annai/siteidourozu-koukai.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,墨田区,building_guidance,建築確認,建築基準法上の道路について,https://www.city.sumida.lg.jp/matizukuri/kentiku/keikaku/douro/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,墨田区,building_guidance,建築確認,主な建築基準法関連規定,https://www.city.sumida.lg.jp/matizukuri/kentiku/keikaku/kanren_kitei.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,墨田区,district_plan,都市計画情報,都市計画図,https://www.city.sumida.lg.jp/matizukuri/tosi_keikaku/tosi_keikaku/test--toshikeikakuzu.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,墨田区,hazard,ハザード,墨田区水害ハザードマップ,https://www.city.sumida.lg.jp/anzen_anshin/bousai/suigai/suigai.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,墨田区,hazard,ハザード,宅地建物取引業者の方へ（墨田区水害ハザードマップ）,https://www.city.sumida.lg.jp/anzen_anshin/bousai/suigai/takutikatemono.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,墨田区,road,道路関連,指定道路図（建築基準法上の道路種別）及び道路位置指定申請図（5号道路の指定図）の閲覧について,https://www.city.sumida.lg.jp/matizukuri/douro/annai/siteidourozu-koukai.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,墨田区,road,道路関連,「墨田区道路台帳現況図」検索・閲覧システムは「すみだまちづくりマップ」に移行しました,https://www.city.sumida.lg.jp/matizukuri/douro/dourowoshiraberu/douro_daicho.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,墨田区,road,道路関連,道路関係資料の閲覧・取得（道路台帳現況図など）,https://www.city.sumida.lg.jp/matizukuri/douro/dourowoshiraberu/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,大田区,building_guidance,建築確認,建築審査課,https://www.city.ota.tokyo.jp/kuseijoho/soshiki/gyoumu/kenchikushinsa.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,大田区,building_guidance,建築確認,建築物・建築計画,https://www.city.ota.tokyo.jp/seikatsu/sumaimachinami/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
