prefecture,municipality,category,subcategory,title,url,source_level,required_status,memo,display_scope,priority
東京都,板橋区,road,道路関連,土地境界図等証明・道路台帳平面図等写し交付,https://www.city.itabashi.tokyo.jp/bousai/douro/kyoukai/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,板橋区,road,道路関連,区道の番号・区域・幅員証明,https://www.city.itabashi.tokyo.jp/bousai/douro/kudou/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江戸川区,building_guidance,建築確認,用途地域等都市計画情報・建築基準法による指定道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/kenchiku/toshikeikakuteikyo.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江戸川区,building_guidance,建築確認,許可・認定・届出（建築基準法・都市計画法第53条）,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/nintei_todoke/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江戸川区,building_guidance,建築確認,建築確認・検査・施工計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/kensa_keikau/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江戸川区,district_plan,都市計画情報,用途地域等都市計画情報・建築基準法による指定道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/kenchiku/toshikeikakuteikyo.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江戸川区,district_plan,都市計画情報,景観計画,https://www.city.edogawa.tokyo.jp/toshikeikaku/keikan/keikan_keikaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江戸川区,district_plan,都市計画情報,許可・認定・届出（建築基準法・都市計画法第53条）,https://www.city.edogawa.tokyo.jp/toshikeikaku/kenchiku/nintei_todoke/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江戸川区,hazard,ハザード,水害 洪水 高潮 ハザードマップ 詳しく見る,https://www.city.edogawa.tokyo.jp/e007/bosaianzen/bosai/kanrenmap/hazardmap/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江戸川区,hazard,ハザード,国土交通省ハザードマップポータル,https://www.city.edogawa.tokyo.jp/e007/bosaianzen/bosai/kanrenlink/haza-domap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江戸川区,hazard,ハザード,3D都市モデルで高潮浸水リスクが確認できます,https://www.city.edogawa.tokyo.jp/e007/bosaianzen/bosai/jijo/saigairisuku3d.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江戸川区,road,道路関連,用途地域等都市計画情報・建築基準法による指定道路情報提供サービス,https://www.city.edogawa.tokyo.jp/e016/toshikeikaku/kenchiku/toshikeikakuteikyo.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江戸川区,road,道路関連,江戸川区舗装種別図・掘削規制図（6管内）,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/20210518hosoushubetu.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江戸川区,road,道路関連,乗り入れ（段差解消）ブロックについて,https://www.city.edogawa.tokyo.jp/e058/toshikeikaku/doro/dansakaisyo.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江東区,building_guidance,建築確認,江東区建築審査会,https://www.city.koto.lg.jp/395107/machizukuri/kenchiku/7190.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江東区,building_guidance,建築確認,建物の維持管理,https://www.city.koto.lg.jp/machizukuri/kenchiku/iji/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江東区,building_guidance,建築確認,建築,https://www.city.koto.lg.jp/machizukuri/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,江東区,district_plan,都市計画情報,都市計画・用途地域等について,https://www.city.koto.lg.jp/machizukuri/toshi/toshikekaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江東区,district_plan,都市計画情報,道路台帳・資料,https://www.city.koto.lg.jp/machizukuri/dorokyoryo/dorodaicho/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江東区,district_plan,都市計画情報,地区のまちづくり,https://www.city.koto.lg.jp/machizukuri/toshi/chiku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,江東区,hazard,ハザード,防災マップ・ハザードマップ,https://www.city.koto.lg.jp/bosai-top/bosaimap/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江東区,hazard,ハザード,江東区音声版・点字版水害ハザードマップ,https://www.city.koto.lg.jp/470601/hazard-map/audio-version.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江東区,hazard,ハザード,ハザードマップ,https://www.city.koto.lg.jp/470601/20200701.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,江東区,road,道路関連,道路台帳・資料,https://www.city.koto.lg.jp/machizukuri/dorokyoryo/dorodaicho/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江東区,road,道路関連,道路の損傷連絡・要望システム,https://www.city.koto.lg.jp/470708/machizukuri/dorohashi/hozen/dorohozen-logoform.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,江東区,road,道路関連,維持管理・補修,https://www.city.koto.lg.jp/machizukuri/dorokyoryo/ijikanri/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,渋谷区,building_guidance,建築確認,建築審査会,https://www.city.shibuya.tokyo.jp/kankyo/kenchiku/kenchiku-shinsakai/,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,渋谷区,building_guidance,建築確認,建築・工事（事業者向け）,https://www.city.shibuya.tokyo.jp/jigyosha/#jigyo-kenchiku,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,渋谷区,building_guidance,建築確認,都市計画・建築・工事,https://www.city.shibuya.tokyo.jp/jigyosha/jigyo-kenchiku/keikaku-kenchiku/,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,渋谷区,district_plan,都市計画情報,都市計画情報,https://www.city.shibuya.tokyo.jp/kankyo/toshikeikaku/keikaku-info/,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,渋谷区,district_plan,都市計画情報,都市計画概要,https://www.city.shibuya.tokyo.jp/kankyo/#toshikeikaku,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,渋谷区,district_plan,都市計画情報,地区計画制度・開発および盛土などの許可,https://www.city.shibuya.tokyo.jp/kankyo/toshikeikaku/seido/,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,渋谷区,hazard,ハザード,防災マニュアル・防災マップ,https://www.city.shibuya.tokyo.jp/bosai/bosai/bosai-manual-map/,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,渋谷区,road,道路関連,道路・河川・橋りょう,https://www.city.shibuya.tokyo.jp/kankyo/#doro-kasen,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,渋谷区,road,道路関連,道路　条例・取り組み,https://www.city.shibuya.tokyo.jp/kankyo/doro-kasen/doro-jorei/,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,渋谷区,road,道路関連,河川,https://www.city.shibuya.tokyo.jp/kankyo/doro-kasen/kasen/,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,港区,building_guidance,建築確認,建築確認,https://www.city.minato.tokyo.jp/seikatsuanzen/kankyo-machi/kenchiku/kakunin/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,港区,building_guidance,建築確認,建築・開発,https://www.city.minato.tokyo.jp/kankyo-machi/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,港区,building_guidance,建築確認,建築物の計画等をする際の問い合わせ先一覧,https://www.city.minato.tokyo.jp/kenchikufunsou/kankyo-machi/kenchiku/toiawase.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,港区,district_plan,都市計画情報,浸水ハザードマップ,https://www.city.minato.tokyo.jp/dobokukeikaku/bosai-anzen/bosai/shinsui/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,港区,district_plan,都市計画情報,都市計画・まちづくり,https://www.city.minato.tokyo.jp/kankyo-machi/toshikekaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,港区,district_plan,都市計画情報,地域主体のまちづくり,https://www.city.minato.tokyo.jp/kankyo-machi/toshikekaku/kekaku/01-chiikisyutai-index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,港区,hazard,ハザード,浸水ハザードマップ,https://www.city.minato.tokyo.jp/dobokukeikaku/bosai-anzen/bosai/shinsui/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,港区,hazard,ハザード,ハザードマップ,https://www.city.minato.tokyo.jp/bousai/hazard_map/hazard_map.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,港区,hazard,ハザード,耳で聴くハザードマップ,https://www.city.minato.tokyo.jp/chiikibousai/map2.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,港区,road,道路関連,区が管理する道路橋の紹介,https://www.city.minato.tokyo.jp/dourokyouryou/kankyo-machi/doro/kyouryou/hashi-syoukai.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,港区,road,道路関連,橋りょう,https://www.city.minato.tokyo.jp/dourokyouryou/kankyo-machi/doro/kyouryou/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,港区,road,道路関連,道路,https://www.city.minato.tokyo.jp/shibadoboku/kankyo-machi/doro/doro-index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,目黒区,building_guidance,建築確認,建築課,https://www.city.meguro.tokyo.jp/kenchiku/kusei/gaiyou/kenchiku.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,目黒区,building_guidance,建築確認,ページ先頭に戻る,https://www.city.meguro.tokyo.jp/kenchiku/shigoto/machidukuri/megurotizujouhou.html#tmp_header,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,目黒区,building_guidance,建築確認,建築・建設,https://www.city.meguro.tokyo.jp/shigoto/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,目黒区,district_plan,都市計画情報,目黒区都市計画施設図（都市計画道路等）,https://www.city.meguro.tokyo.jp/toshikeikaku/shigoto/machidukuri/toshikeikakushisetsuzu.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,目黒区,district_plan,都市計画情報,地区計画と建築協定,https://www.city.meguro.tokyo.jp/shigoto/machidukuri/kenchikukyoutei/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,目黒区,district_plan,都市計画情報,祐天寺駅前広場で再整備と利活用に向けた社会実験を実施しました,https://www.city.meguro.tokyo.jp/toshiseibi/shigoto/machidukuri/yutenjishakaijikkenn.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,目黒区,hazard,ハザード,土砂災害ハザードマップ,https://www.city.meguro.tokyo.jp/bousai/bousaianzen/bousai/dosha-map.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,目黒区,hazard,ハザード,水害ハザードマップ,https://www.city.meguro.tokyo.jp/bousai/bousaianzen/bousai/map.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,目黒区,hazard,ハザード,防災マップ,https://www.city.meguro.tokyo.jp/bousai/bousaianzen/bousai/bousaimap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,目黒区,road,道路関連,（付属資料9）指定管理者協定書（案）（令和6年9月20日一部修正）（PDF：257KB）,https://www.city.meguro.tokyo.jp/documents/15681/fuzokushiryo9_shiteikanri-kyotei-an.pdf,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,目黒区,road,道路関連,道路舗装種別図・掘削規制図,https://www.city.meguro.tokyo.jp/dobokukanri/shigoto/douro/hosousyubetsu.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,目黒区,road,道路関連,目黒区防災気象情報メール,https://www.city.meguro.tokyo.jp/douro/bousaianzen/bousai/bosaikisho.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,練馬区,hazard,ハザード,練馬区水害ハザードマップ,https://www.city.nerima.tokyo.jp/kurashi/bosai/suigai/hazardmap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,練馬区,hazard,ハザード,練馬区土砂災害ハザードマップ,https://www.city.nerima.tokyo.jp/kurashi/bosai/suigai/20171206.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,練馬区,hazard,ハザード,地域別防災マップ,https://www.city.nerima.tokyo.jp/kurashi/bosai/tiikibetubosai-map/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,荒川区,building_guidance,建築確認,位置指定道路（建築基準法第42条第1項第五号）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/kenchikukaihatsu/ichishitei.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,荒川区,building_guidance,建築確認,指定道路情報（建築基準法の道路種別）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/tochidouro/siteidouro.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,荒川区,building_guidance,建築確認,建築確認台帳記載事項証明書,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/kenchikukaihatsu/daichoukisaijikou.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,荒川区,district_plan,都市計画情報,位置指定道路（建築基準法第42条第1項第五号）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/kenchikukaihatsu/ichishitei.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,荒川区,district_plan,都市計画情報,指定道路情報（建築基準法の道路種別）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/tochidouro/siteidouro.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,荒川区,district_plan,都市計画情報,都市計画,https://www.city.arakawa.tokyo.jp/machizukuridoboku/machizukuri/toshikeikaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,荒川区,hazard,ハザード,荒川区土砂災害ハザードマップ,https://www.city.arakawa.tokyo.jp/a013/bousai/suigainisonaete/dosya-map.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,荒川区,hazard,ハザード,荒川区水害ハザードマップ,https://www.city.arakawa.tokyo.jp/a013/bousai/suigainisonaete/suigaimap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,荒川区,hazard,ハザード,宅地建物取引業者の方へ（水防法に基づくハザードマップ等）,https://www.city.arakawa.tokyo.jp/a013/bousai/saigaitaisaku/juuyoujikousetumei.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,荒川区,road,道路関連,指定道路情報（建築基準法の道路種別）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/tochidouro/siteidouro.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,荒川区,road,道路関連,位置指定道路（建築基準法第42条第1項第五号）,https://www.city.arakawa.tokyo.jp/a044/machizukuridoboku/kenchikukaihatsu/ichishitei.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,荒川区,road,道路関連,国土利用計画法に基づく土地取引の届出,https://www.city.arakawa.tokyo.jp/a040/machizukuridoboku/tochidouro/tochitorihiki.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,葛飾区,district_plan,都市計画情報,葛飾区都市計画図［用途地域等］の公開,https://www.city.katsushika.lg.jp/planning/1030239/1003611/1003704.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,葛飾区,district_plan,都市計画情報,用途地域・都市計画・地区計画,https://www.city.katsushika.lg.jp/planning/1030239/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,葛飾区,district_plan,都市計画情報,用途地域・都市計画,https://www.city.katsushika.lg.jp/planning/1030239/1003611/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,葛飾区,road,道路関連,私道,https://www.city.katsushika.lg.jp/planning/1030242/1036679/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,葛飾区,road,道路関連,道路・屋外広告物・私道,https://www.city.katsushika.lg.jp/planning/1030242/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,豊島区,building_guidance,建築確認,建築,https://www.city.toshima.lg.jp/machizukuri/sumai/kenchiku/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,豊島区,district_plan,都市計画情報,都市計画に関すること（都市計画図・用途地域の照会等）,https://www.city.toshima.lg.jp/machizukuri/toshikekaku/toshikekaku/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,豊島区,district_plan,都市計画情報,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazardmap.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,豊島区,district_plan,都市計画情報,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,豊島区,hazard,ハザード,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazardmap.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,豊島区,hazard,ハザード,ハザードマップ,https://www.city.toshima.lg.jp/bosai/taisaku/hazard-map/index.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,豊島区,hazard,ハザード,各種防災マップ,https://www.city.toshima.lg.jp/042/bosai/taisaku/2303011624.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,豊島区,road,道路関連,道路管理（台帳・境界・占用等）に関すること,https://www.city.toshima.lg.jp/machizukuri/doro/dorokanri/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,豊島区,road,道路関連,道路整備に関すること,https://www.city.toshima.lg.jp/machizukuri/doro/doroseibi/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,豊島区,road,道路関連,道路・橋りょう,https://www.city.toshima.lg.jp/machizukuri/doro/index.html,区公式候補,確認候補,クロール結果から抽出した道路・接道関連の確認候補,municipality,50
東京都,足立区,building_guidance,建築確認,建築物の許可・検査・確認,https://www.city.adachi.tokyo.jp/machi/kenchikubutsu/index.html,区公式候補,確認候補,クロール結果から抽出した建築指導・建築確認関連の確認候補,municipality,50
東京都,足立区,district_plan,都市計画情報,都市計画情報の提供について,https://www.city.adachi.tokyo.jp/toshi/machi/toshi/zu.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,足立区,district_plan,都市計画情報,都市計画情報,https://www.city.adachi.tokyo.jp/machi/toshi/index.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,足立区,district_plan,都市計画情報,防災街区整備地区計画の区域内における建築等について,https://www.city.adachi.tokyo.jp/misshu/machi/toshi/bosaigaiku.html,区公式候補,確認候補,クロール結果から抽出した用途地域・都市計画関連の確認候補,municipality,50
東京都,足立区,hazard,ハザード,足立区洪水・内水・高潮ハザードマップ（電子ブック版,https://www.city.adachi.tokyo.jp/miryoku/hon/ebook.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,足立区,hazard,ハザード,【音声版】足立区洪水・内水・高潮ハザードマップ,https://www.city.adachi.tokyo.jp/toshi/bosai/hm_audible.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
東京都,足立区,hazard,ハザード,洪水ハザードマップ,https://www.city.adachi.tokyo.jp/kikaku/bosai/bosai/hazard-map-k.html,区公式候補,確認候補,クロール結果から抽出した防災・ハザード関連の確認候補,municipality,50
